PARAMETER VALUES
Reaction_norm_help?:	0
Reaction_norm_dispersal?:	0
Evolution_help_after_dispersal?:	1
Direct_brood_care_only?:	0
Low_survival_breeder?:	0
No_group_augmentation?:	0
No_effect_relatedness?:	1
Non-related_helpers_random_group?:	0
No_effect_age_inheritance?:	0
Initial_population:	20000
Number_of_colonies:	5000
Number_generations:	10000
Number_replicates:	10
Fixed_group_size:	1
Min_age_become_breeder:	1
Bias_float_breeder:	2
m(Overall_mortality):	0.2
n(Mortality_dispersal):	1
X0(intercept):	1.5
Xh(Cost_help_survival):	4
Xn(Benefit_group_size_survival):	1
K0(Base_fecundity):	1
K1(Benefit_help_fecundity):	1
initAlpha:	0
initAlphaAge:	0
initBeta:	0.7
initBetaAge:	0
mutAlpha:	0
mutAlphaAge:	0.05
mutBeta:	0
mutBetaAge:	0.05
mutDrift:	0.05
stepAlpha:	0.04
stepBeta:	0.04
stepDrift:	0.04

Replica	Generation	Population	Deaths	Floaters	Group_size	Age	Age_H	Age_F	Age_B	meanAlpha	meanAlphaAge	meanBeta	meanBetaAge	meanHelp	meanCumHelp	meanDispersal	meanSurvival	meanSurvival_H	meanSurvival_F	meanSurvival_B	Relatedness	SD_GroupSize	SD_Age	SD_Age_H	SD_Age_F	SD_Age_B	SD_Alpha	SD_AlphaAge	SD_Beta	SD_BetaAge	SD_Help	SD_CumHelp	SD_Dispersal	SD_Survival	SD_Survival_H	SD_Survival_F	SD_Survival_B	corr_Help_Disp	corr_Help_Group	newBreederFloater	newBreederHelper	inheritance
0	2100	17647	4999	8853	1.7588	3.7409	2.4823	2.4872	6.9158	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7129	0.7853	0.6541	0.7620	0.0104	0.8731	3.3873	1.8871	1.8782	4.1811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0087	0.0000	0.0219	0.0000	0.0000	955	197	0
0	2200	17464	5034	8740	1.7448	3.6988	2.4369	2.4272	6.8614	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7852	0.6541	0.7617	-0.0133	0.8584	3.3547	1.8440	1.8638	4.0852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0219	0.0000	0.0000	1008	210	0
0	2300	17565	5201	8838	1.7454	3.6922	2.4360	2.4405	6.8410	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7125	0.7852	0.6541	0.7617	-0.0178	0.8589	3.3793	1.8675	1.8113	4.2258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0086	0.0000	0.0219	0.0000	0.0000	1034	211	0
0	2400	17398	5063	8605	1.7586	3.6931	2.4173	2.4306	6.8338	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7137	0.7854	0.6541	0.7620	0.0205	0.8678	3.3828	1.7673	1.8285	4.2254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0086	0.0000	0.0220	0.0000	0.0000	1040	216	0
0	2500	17555	5062	8969	1.7172	3.6684	2.4721	2.4143	6.7760	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7113	0.7850	0.6541	0.7610	-0.0374	0.8426	3.3389	1.9162	1.7793	4.1623	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0603	0.0085	0.0000	0.0218	0.0000	0.0000	985	185	0
0	2600	17449	5100	8682	1.7534	3.7261	2.4492	2.4635	6.8806	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7133	0.7853	0.6541	0.7619	-0.0308	0.8636	3.4066	1.8202	1.9121	4.2081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0086	0.0000	0.0219	0.0000	0.0000	1016	207	0
0	2700	17349	4961	8653	1.7392	3.7422	2.5133	2.4397	6.9048	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7130	0.7854	0.6541	0.7614	-0.0144	0.8623	3.4170	1.9050	1.7952	4.2659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0220	0.0000	0.0000	981	181	0
0	2800	17288	4982	8633	1.7310	3.6881	2.4014	2.4438	6.7772	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7851	0.6541	0.7613	0.0150	0.8522	3.2960	1.7693	1.8302	4.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0605	0.0085	0.0000	0.0219	0.0000	0.0000	949	191	0
0	2900	17432	4961	8726	1.7412	3.7437	2.4593	2.4818	6.8980	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7853	0.6541	0.7615	0.0018	0.8571	3.3744	1.8332	1.9097	4.1099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0219	0.0000	0.0000	989	180	0
0	3000	17431	4959	8690	1.7482	3.7263	2.4397	2.4765	6.8610	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7131	0.7853	0.6541	0.7617	0.0231	0.8635	3.3782	1.8660	1.8755	4.1577	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0086	0.0000	0.0219	0.0000	0.0000	953	199	0
